Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
68,20,RL,80,11000,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2010,11000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Gd,TA,PConc,Gd,TA,Av,GLQ,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1500,0,11000,11000,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2010,RFn,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,6,2007,WD,Normal,226000
829,60,RL,,29000,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1970,29000,Flat,Tar&Grv,Plywood,Plywood,None,0,TA,TA,PConc,TA,Gd,Gd,LwQ,29000,ALQ,29000,,,GasA,TA,Y,SBrkr,1200,1000,29000,29000,0,1,2,1,3,1,TA,7,Min2,0,,Attchd,1970,Fin,2,29000,TA,TA,Y,29000,,29000,29000,29000,29000,,0,6,2009,WD,Abnorml,185000
153,60,RL,,15000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1980,15000,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,TA,TA,CBlock,TA,TA,No,Rec,15000,Unf,15000,,,GasA,Gd,Y,SBrkr,1100,900,15000,15000,0,0,2,1,4,1,TA,8,Typ,1,Gd,Attchd,1980,RFn,2,15000,TA,TA,Y,15000,,15000,15000,15000,15000,GdWo,0,6,2006,WD,Normal,190000
830,160,FV,30,3000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2010,3000,Gable,CompShg,MetalSd,MetalSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,3000,Unf,3000,100,100,GasA,Ex,Y,SBrkr,600,700,3000,3000,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2010,RFn,2,3000,TA,TA,Y,3000,100,3000,3000,3000,3000,,0,7,2006,WD,Normal,147400
831,20,RL,80,12000,Pave,IR1,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,6,5,1960,12000,Gable,CompShg,HdBoard,HdBoard,BrkFace,400,TA,TA,CBlock,TA,TA,No,Rec,12000,Unf,12000,100,100,GasA,TA,Y,FuseA,1400,0,12000,12000,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1960,RFn,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,6,2008,WD,Normal,166000
832,160,FV,30,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2010,4000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,4000,Unf,4000,100,100,GasA,Ex,Y,SBrkr,600,600,4000,4000,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2010,RFn,2,4000,TA,TA,Y,4000,100,4000,4000,4000,4000,,0,6,2006,WD,Normal,151000
833,60,RL,50,10000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2010,10000,Gable,CompShg,VinylSd,VinylSd,BrkFace,300,Gd,TA,PConc,Gd,TA,No,GLQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1000,900,10000,10000,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2010,RFn,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,1,2010,WD,Normal,237000
834,20,RL,100,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6,6,1970,11000,Gable,CompShg,HdBoard,Plywood,BrkFace,200,TA,TA,CBlock,TA,TA,No,Rec,11000,BLQ,11000,100,100,GasA,TA,Y,SBrkr,1600,0,11000,11000,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970,RFn,2,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,2,2009,WD,Normal,167000
835,20,RL,80,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,6,1970,8000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,TA,TA,CBlock,TA,TA,No,Rec,8000,Unf,8000,100,100,GasA,Gd,Y,SBrkr,1200,0,8000,8000,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1970,Unf,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,GdWo,0,9,2008,WD,Normal,139950
838,160,RM,30,2000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1980,2000,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,CBlock,TA,TA,No,BLQ,2000,Unf,2000,100,100,GasA,TA,Y,SBrkr,500,600,2000,2000,1,0,1,1,2,1,TA,5,Typ,0,,Detchd,1980,Unf,1,2000,TA,TA,Y,2000,100,2000,2000,2000,2000,,0,11,2008,WD,Normal,100000
839,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,2000,10000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1100,0,10000,10000,0,0,1,1,3,1,Gd,6,Typ,0,,Attchd,2000,Unf,1,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,6,2008,WD,Normal,144000
840,50,RL,70,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1950,12000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,800,500,12000,12000,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1950,Unf,1,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,5,2008,WD,Normal,130500
842,70,RM,60,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,11000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,Unf,11000,Unf,11000,100,100,GasA,Gd,Y,SBrkr,1000,600,11000,11000,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1990,Unf,2,11000,Gd,TA,P,11000,100,11000,11000,11000,11000,,0,6,2008,WD,Normal,157500
843,80,RL,90,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,SLvl,6,7,1970,10000,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,TA,TA,CBlock,TA,TA,Gd,Rec,10000,ALQ,10000,100,100,GasA,TA,Y,SBrkr,1200,0,10000,10000,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970,RFn,2,10000,Gd,Gd,Y,10000,100,10000,10000,10000,10000,GdPrv,0,5,2008,WD,Normal,174900
374,20,RL,80,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,6,1960,11000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,PConc,TA,TA,No,BLQ,11000,LwQ,11000,100,100,GasA,TA,Y,SBrkr,1400,0,11000,11000,1,0,1,0,3,1,TA,5,Min2,0,,Attchd,1960,Unf,1,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,GdWo,0,11,2009,WD,Normal,123000
845,50,RM,100,13000,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1920,13000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,Mn,Unf,13000,Unf,13000,100,100,GasA,Gd,Y,SBrkr,900,600,13000,13000,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1950,Unf,3,13000,TA,TA,Y,13000,100,13000,13000,13000,13000,,0,6,2008,WD,Normal,153900
846,85,RL,,17000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1980,17000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Gd,ALQ,17000,Unf,17000,,,GasA,TA,Y,SBrkr,1800,0,17000,17000,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1980,Fin,2,17000,TA,TA,Y,17000,,17000,17000,17000,17000,,0,1,2007,WD,Normal,171000
847,60,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2000,10000,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Gd,TA,PConc,Gd,TA,No,ALQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1100,800,10000,10000,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000,Unf,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,7,2009,WD,Normal,213000
306,20,RL,80,11000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2010,11000,Gable,CompShg,CemntBd,CmentBd,Stone,300,Gd,TA,PConc,Gd,TA,No,GLQ,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,2000,0,11000,11000,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,2010,Fin,3,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,7,2007,WD,Normal,305900
848,20,RL,40,16000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1980,16000,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,CBlock,TA,TA,Av,BLQ,16000,Unf,16000,100,100,GasA,Ex,Y,SBrkr,900,0,16000,16000,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1980,Unf,1,16000,TA,TA,Y,16000,100,16000,16000,16000,16000,,0,8,2009,WD,Normal,133500
849,50,RL,80,46000,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1910,46000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,46000,Unf,46000,100,100,GasA,TA,Y,SBrkr,1400,1100,46000,46000,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1910,Unf,2,46000,Fa,TA,Y,46000,100,46000,46000,46000,46000,,0,9,2008,WD,Normal,240000
850,80,RL,80,10000,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1980,10000,Hip,CompShg,Plywood,Plywood,BrkFace,400,Gd,Gd,CBlock,TA,TA,No,Unf,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1100,800,10000,10000,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980,RFn,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,,0,8,2007,WD,Normal,187000
851,120,RM,40,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2010,5000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,Gd,TA,PConc,Gd,TA,Av,GLQ,5000,Unf,5000,100,100,GasA,Ex,Y,SBrkr,900,0,5000,5000,1,0,1,0,1,1,Gd,3,Typ,0,,Attchd,2010,Fin,2,5000,TA,TA,Y,5000,100,5000,5000,5000,5000,,0,11,2007,WD,Normal,131500
852,120,RL,,4000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2010,4000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,TA,PConc,Gd,TA,Gd,Unf,4000,Unf,4000,,,GasA,Ex,Y,SBrkr,1500,0,4000,4000,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2010,Fin,2,4000,TA,TA,Y,4000,,4000,4000,4000,4000,,0,5,2006,WD,Normal,215000
853,75,RL,60,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1950,8000,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,TA,TA,No,Rec,8000,Unf,8000,100,100,GasA,Gd,Y,SBrkr,1000,800,8000,8000,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1950,Unf,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,MnPrv,0,8,2007,WD,Normal,164000
854,80,RL,,13000,Pave,IR1,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,SLvl,6,6,1970,13000,Gable,CompShg,MetalSd,HdBoard,BrkFace,200,TA,Gd,CBlock,TA,TA,Gd,Rec,13000,Unf,13000,,,GasA,TA,Y,SBrkr,1500,0,13000,13000,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1970,RFn,2,13000,TA,TA,Y,13000,,13000,13000,13000,13000,MnPrv,0,8,2009,WD,Normal,158000
856,20,RL,,7000,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1970,7000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,Gd,CBlock,TA,TA,No,ALQ,7000,Unf,7000,,,GasA,Ex,Y,SBrkr,1100,0,7000,7000,1,0,1,1,3,1,TA,6,Typ,0,,Detchd,1970,Unf,1,7000,TA,TA,Y,7000,,7000,7000,7000,7000,,0,4,2010,WD,Normal,127000
858,60,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,9000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,9000,Unf,9000,100,100,GasA,Gd,Y,SBrkr,800,800,9000,9000,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,2000,Fin,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,3,2009,WD,Normal,174000
860,60,RL,,12000,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1970,12000,Gable,CompShg,HdBoard,HdBoard,BrkFace,300,TA,TA,CBlock,TA,TA,Mn,BLQ,12000,Unf,12000,,,GasA,TA,Y,SBrkr,1600,1200,12000,12000,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1970,Unf,2,12000,TA,TA,Y,12000,,12000,12000,12000,12000,,0,8,2006,WD,Normal,250000
861,50,RL,60,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1920,8000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,8000,Unf,8000,100,100,GasA,Gd,Y,SBrkr,1000,600,8000,8000,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1930,Unf,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,GdPrv,0,6,2007,WD,Normal,189950
862,190,RL,80,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1970,12000,Hip,CompShg,Plywood,HdBoard,None,0,TA,TA,PConc,TA,TA,Mn,BLQ,12000,Unf,12000,100,100,GasA,Ex,Y,SBrkr,1100,0,12000,12000,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1970,Unf,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,,0,4,2010,WD,Normal,131500
863,20,RL,90,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1990,10000,Hip,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,Gd,TA,No,GLQ,10000,Unf,10000,100,100,GasA,TA,Y,SBrkr,1100,0,10000,10000,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1990,Unf,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,GdPrv,0,5,2010,WD,Normal,152000
864,20,RL,70,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1960,8000,Hip,CompShg,BrkFace,Plywood,None,0,TA,TA,CBlock,TA,TA,No,BLQ,8000,Unf,8000,100,100,GasA,TA,Y,SBrkr,1200,0,8000,8000,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1960,Unf,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,GdPrv,0,7,2009,WD,Normal,132500
865,20,FV,80,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2010,9000,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Ex,TA,No,Unf,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1400,0,9000,9000,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2010,Fin,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,5,2008,New,Partial,250580
866,20,RL,,9000,Pave,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,6,1970,9000,Gable,CompShg,MetalSd,MetalSd,BrkFace,100,TA,TA,CBlock,TA,TA,No,BLQ,9000,Unf,9000,,,GasA,TA,Y,SBrkr,1100,0,9000,9000,1,0,1,0,3,1,TA,5,Typ,0,,Detchd,1980,Unf,2,9000,TA,TA,Y,9000,,9000,9000,9000,9000,MnPrv,0,8,2009,WD,Normal,148500
108,20,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1950,6000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,6000,BLQ,6000,100,100,GasA,Ex,Y,SBrkr,800,0,6000,6000,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1950,Unf,1,6000,TA,TA,Y,6000,100,6000,6000,6000,6000,,0,4,2008,WD,Partial,115000
867,20,RL,70,11000,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2010,11000,Gable,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Gd,TA,Av,Unf,11000,Unf,11000,100,100,GasA,Ex,Y,SBrkr,1700,0,11000,11000,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,3,11000,TA,TA,Y,11000,100,11000,11000,11000,11000,,0,11,2007,New,Partial,248900
868,20,RL,90,7000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1970,7000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,TA,No,ALQ,7000,Unf,7000,100,100,GasA,TA,Y,SBrkr,1200,0,7000,7000,1,0,1,1,3,1,Fa,5,Typ,0,,Attchd,1970,RFn,2,7000,TA,TA,Y,7000,100,7000,7000,7000,7000,,400,5,2007,WD,Normal,129000
870,60,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2000,10000,Gable,CompShg,MetalSd,MetalSd,BrkFace,300,Gd,TA,PConc,Gd,TA,No,GLQ,10000,Unf,10000,100,100,GasA,Ex,Y,SBrkr,1100,900,10000,10000,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2000,Fin,2,10000,TA,TA,Y,10000,100,10000,10000,10000,10000,GdPrv,0,6,2010,WD,Normal,236000
871,20,RL,60,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,PosN,Norm,1Fam,1Story,5,5,1970,7000,Hip,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,Unf,7000,Unf,7000,100,100,GasA,Gd,N,SBrkr,900,0,7000,7000,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1970,Unf,1,7000,TA,TA,Y,7000,100,7000,7000,7000,7000,,0,8,2009,WD,Normal,109500
872,60,RL,70,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2000,9000,Gable,CompShg,VinylSd,VinylSd,BrkFace,200,TA,TA,PConc,Gd,TA,No,GLQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,900,900,9000,9000,0,0,2,1,3,1,Gd,7,Typ,0,,Attchd,2000,RFn,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,6,2010,WD,Normal,200500
873,20,RL,80,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1960,9000,Gable,CompShg,WdShing,Wd Shng,None,0,Gd,TA,Stone,TA,TA,Av,Unf,9000,Unf,9000,100,100,GasA,Gd,Y,SBrkr,1000,0,9000,9000,0,0,1,0,3,1,Gd,5,Typ,0,,Attchd,1960,Unf,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,GdWo,0,10,2008,WD,Normal,116000
874,40,RL,60,13000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,7,1950,13000,Gable,CompShg,HdBoard,HdBoard,None,0,Gd,TA,CBlock,TA,TA,No,Rec,13000,Unf,13000,100,100,GasA,Gd,Y,SBrkr,1100,0,13000,13000,0,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1950,Unf,1,13000,TA,TA,Y,13000,100,13000,13000,13000,13000,,0,9,2009,WD,Normal,133000
876,60,FV,80,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2010,9000,Gable,CompShg,CemntBd,CmentBd,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1200,1500,9000,9000,0,0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,2010,Fin,2,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,8,2007,New,Partial,303477
878,60,RL,80,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2010,9000,Hip,CompShg,VinylSd,VinylSd,Stone,300,Gd,TA,PConc,Ex,TA,No,GLQ,9000,Unf,9000,100,100,GasA,Ex,Y,SBrkr,1500,800,9000,9000,1,0,2,1,4,1,Ex,10,Typ,1,Gd,Attchd,2010,Fin,3,9000,TA,TA,Y,9000,100,9000,9000,9000,9000,,0,6,2009,WD,Normal,350000
879,85,RL,90,12000,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1970,12000,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,12000,Unf,12000,100,100,GasA,TA,Y,SBrkr,1200,0,12000,12000,1,0,1,0,3,1,Gd,6,Min2,0,,Detchd,1990,Unf,2,12000,TA,TA,Y,12000,100,12000,12000,12000,12000,MnPrv,400,6,2010,WD,Normal,148000
880,20,RL,,7000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1980,7000,Gable,CompShg,VinylSd,VinylSd,BrkFace,100,Gd,Gd,CBlock,TA,TA,No,ALQ,7000,Unf,7000,,,GasA,Ex,Y,SBrkr,900,0,7000,7000,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1980,Unf,1,7000,TA,TA,Y,7000,,7000,7000,7000,7000,GdWo,0,7,2009,WD,Normal,136500
881,20,RL,60,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2010,8000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Ex,Gd,No,ALQ,8000,Unf,8000,100,100,GasA,Gd,Y,SBrkr,1100,0,8000,8000,1,0,1,1,2,1,TA,5,Typ,0,,Attchd,2010,Fin,2,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,,0,6,2007,WD,Normal,157000
882,50,RL,50,14000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,14000,Gable,CompShg,HdBoard,HdBoard,BrkFace,200,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,14000,Unf,14000,100,100,GasA,Ex,Y,SBrkr,1200,600,14000,14000,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1990,RFn,2,14000,TA,TA,Y,14000,100,14000,14000,14000,14000,,0,4,2007,WD,Normal,187500
883,60,RL,,10000,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,10000,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,10000,Unf,10000,,,GasA,Gd,Y,SBrkr,900,800,10000,10000,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,2000,RFn,2,10000,TA,TA,Y,10000,,10000,10000,10000,10000,MnPrv,0,12,2009,WD,Normal,178000
884,75,RL,60,7000,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1920,7000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,Gd,TA,PConc,TA,Fa,No,Unf,7000,Unf,7000,100,100,GasA,TA,N,SBrkr,1000,800,7000,7000,1,0,1,0,5,1,TA,10,Typ,0,,Detchd,2000,Unf,1,7000,TA,Gd,Y,7000,100,7000,7000,7000,7000,,0,3,2006,WD,Normal,118500
885,20,RL,70,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1970,8000,Gable,CompShg,HdBoard,HdBoard,BrkFace,100,TA,TA,CBlock,TA,TA,No,BLQ,8000,Unf,8000,100,100,GasA,TA,Y,SBrkr,900,0,8000,8000,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1970,RFn,1,8000,TA,TA,Y,8000,100,8000,8000,8000,8000,GdWo,0,7,2009,WD,Normal,100000
886,120,FV,50,6000,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2000,6000,Gable,CompShg,MetalSd,MetalSd,BrkFace,100,Gd,TA,PConc,Ex,TA,Av,GLQ,6000,Unf,6000,100,100,GasA,Ex,Y,SBrkr,1800,0,6000,6000,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,2000,Fin,2,6000,TA,TA,Y,6000,100,6000,6000,6000,6000,,0,1,2008,CWD,Abnorml,328900
